,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_sp_1_3_56FAA,Slackia_piriformis,Bacteroides_cellulosilyticus,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_goldsteinii,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_sanguinis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Coprococcus_catus,Coprococcus_sp_ART55_1,Dorea_unclassified,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Clostridium_difficile,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_sp_4_3_54A2FAA,Catenibacterium_mitsuokai,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM|8894,7.344589026,5.178300953,-3.726429184,-1.261733032,-3.584970609,-3.183205258,-2.838862419,4.125739483,-0.333672351,7.297900354,-4.193408082,-1.548106798,3.553208146,1.243813613,2.17033964,8.214432704,-5.125413528,-4.614587904,-4.663411711,6.526408352,6.505971309,-0.254016382,3.762837696,-1.148712075,-4.082549382,-2.795983738,1.460612445,5.752083611,-1.074942378,6.269720829,0.40088919,0.898096191,-2.978591191,-2.418978499,2.950159583,2.805235323,7.024914906,3.206618787,5.808872292,-2.820962247,-0.08520446,-4.278115668,-2.104325249,0.243254603,-1.677729773,-2.191914946,-3.095669307,-4.082549382,-4.326939474,-2.148868476,-2.490058078,-1.692520157,-1.252390012,0.209920594,-1.188033601,1.060638822,1.536660032,-1.872268009,0.970421286,-2.29123041,-1.690768609,2.248460774,-2.050738089,-2.030410854,1.918195749,-2.455092964,-2.676524345,-3.317111558,3.735270709,3.688942628,-2.083750522,-1.854627007,7.160728795,2.033070235,5.437568864,-2.161975759,-2.881269516,-2.273500618,-1.818449381,-2.71368902,5.166391073,4.895541416,-2.573670267,2.109315925,1.929335856,-1.015965781,-3.584970609,-2.252660857,-3.494208218,-0.259264604,-3.726429184,-2.439836183,3.701323688,2.366207156,1.27771981,2.693738242,-0.318777211,1.673156268,-1.728983205,5.168738118,3.001237936,2.859650571,-2.286562409,2.833603831,1.337256386,0.523652372,-2.511649508,-1.59686624,-2.353731962,-3.088531601,6.198082549,-0.506053607,-1.722893714,-1.738012939,-1.903401771,-3.01579838,-3.361824936,-0.750918066,3.092955034,3.191721261,-3.466793052,0.023199758,-2.50394079,-2.538955518,-1.248901505,-1.275715579,-1.344108654,-2.194925234,1.584408478,-0.407114672,-1.935796375,-3.278651906,-3.621336131,-1.567789769,-2.21021072,1.499433768,2.076711156,1.670546075,2.123077372,1.66674553,2.586154207,-0.053086111,1.318817924
PRISM|8898,-0.056230406,2.481809733,-3.560294414,-1.095598262,-3.418835839,-3.017070489,-0.783153087,-1.379518655,-0.167537582,1.327542528,2.635862138,-1.381972028,3.725406992,1.409948382,-3.369870906,-3.189171019,-4.959278758,-4.448453135,7.204193907,-2.801008741,-1.758951739,-0.087881613,3.935036541,4.910597968,0.712146824,5.998236079,1.626747215,5.026472933,-0.908807608,-1.690817508,0.567023959,1.06423096,9.048111061,-2.252843729,-0.550569933,-2.428959246,4.50729633,3.378817633,3.258214297,-2.654827478,0.080930309,-4.111980898,-1.93819048,0.409389373,-1.511595004,-2.025780176,-2.929534537,-3.916414613,-4.160804705,-1.982733706,-2.323923308,-1.526385387,-1.086255242,0.376055364,-1.021898831,-1.637077471,1.702794802,-1.706133239,-1.134881442,-2.12509564,1.167560915,-2.49019904,-1.88460332,-1.864276084,0.445238245,-2.288958195,-2.510389576,-3.150976788,3.901405479,3.861141474,1.433849639,1.769622207,-2.966848594,-1.438511511,4.78302336,-1.99584099,-2.715134747,-2.107365849,-1.652314612,-2.54755425,2.483120816,5.061676185,-2.407535498,2.501173764,-1.887207149,-0.849831011,-3.418835839,-0.777550831,-3.328073448,-0.093129834,-3.560294414,0.858349485,3.873522533,2.532341925,1.443854579,-2.346883555,-0.152642441,1.192019728,-1.562848436,-3.323476424,3.167372706,3.031849417,-2.120427639,3.005802676,-2.993263851,-1.992264409,-2.345514738,-1.43073147,-2.187597192,4.266378754,2.267503522,2.163353535,-1.067096837,-0.301976157,-1.737267001,-2.84966361,-3.195690166,-0.584783296,7.224677829,7.900563366,-3.300658283,0.189334527,-2.337806021,-2.372820748,-1.082766735,4.719960773,1.837272679,-2.028790464,1.817870626,-0.240979902,4.606098197,4.666123677,-3.455201362,3.629577108,-2.044075951,1.665568538,4.915729764,1.836680845,2.295276217,1.8328803,2.758353052,0.113048659,1.484952693
PRISM|8924,-0.334069242,2.197475444,-3.838133251,-1.373437099,-3.696674676,8.275509785,-0.990335275,-1.657357491,-0.445376418,1.049703692,-4.305112149,-1.659810865,3.441072703,4.598912308,5.626463169,-3.467009855,-5.237117595,-4.726291971,1.295674853,-3.078847577,-2.036790575,-0.365720449,3.650702252,-1.260416142,-4.194253449,-2.907687805,1.348908379,4.703304613,-1.186646444,6.77185282,0.289185123,0.786392124,1.343270512,-2.530682566,5.112162026,-2.706798082,-4.542316512,3.094483344,2.973880008,-2.932666314,-0.196908527,-4.389819734,-2.216029316,0.131550537,-1.78943384,-2.303619013,-3.207373373,-4.194253449,-4.438643541,-2.260572543,-2.601762145,-1.804224224,-1.364094079,0.098216528,5.056162141,-1.914916307,1.424955966,-1.983972076,-1.412720279,-2.402934477,-1.802472676,3.146036035,-2.162442156,2.424017207,-3.01462371,-2.566797031,-2.788228412,2.1552331,3.623566642,3.576807185,3.94591101,2.711135804,3.939891948,1.765852562,-3.542000215,-2.273679826,4.601009442,-2.385204685,-1.930153448,-2.825393086,1.05088433,5.627086016,-2.685374334,2.985112618,-2.165045985,0.971109167,-3.696674676,3.645722794,-3.605912285,3.16747703,-3.838133251,-2.55154025,7.72342231,6.550519023,1.166015743,4.787741065,4.664889885,6.028507922,6.657503054,-3.601315261,2.88953387,2.747515128,-2.398266475,2.721468387,2.19963359,1.305376939,-2.623353575,-1.708570307,1.290088246,-3.200235668,-0.884534806,-0.617757674,3.604230942,-1.849717006,3.476674425,-3.127502447,-3.473529003,-0.862622132,2.98081959,3.080017194,-3.578497119,-0.088504309,-2.615644857,-2.650659584,-1.360605571,-1.387419646,-1.45581272,6.995708434,3.814359246,-0.518818739,-2.047500441,-3.390355972,-3.733040198,-1.679493836,-2.321914787,1.387729701,-4.355436868,1.558842008,2.010941928,1.555041464,2.474018763,-0.164790177,1.207113857
PRISM|8932,0.135708771,2.669949746,2.146889986,-0.903659086,-3.226896663,-2.825131312,-2.480788473,-1.187579479,7.281377433,1.519481705,-3.835334136,-1.190032852,3.913547005,1.601887559,-3.17793173,-2.997231842,-4.767339582,-4.256513958,-4.305337765,-2.609069564,-1.567012562,0.104057564,4.123176555,-0.790638129,-3.724475436,-2.437909792,1.818686392,3.822789976,-0.716868431,9.277388286,0.758963136,1.256170137,-2.620517245,-2.060904553,-0.358630757,-2.237020069,-4.072538499,3.566957646,3.44635431,-2.462888301,0.272869486,2.434290804,5.006033006,0.60132855,-1.319655827,7.295812406,6.375675959,-3.724475436,2.805708853,-1.79079453,-2.131984132,-1.334446211,-0.894316066,0.567994541,-0.829959655,-1.445138294,1.894733979,-1.514194063,-0.942942266,-1.933156464,-1.332694663,-2.298259863,2.551604906,4.689040972,-2.544845697,-2.097019018,7.145067045,-2.959037612,4.093344655,4.049281487,-1.725676576,-1.496553061,-2.774909417,-1.246572334,-3.072222202,4.477591273,5.874316633,-1.915426672,-1.460375435,-2.355615073,1.520662343,5.253615362,2.025020999,-2.579287631,-1.695267972,-0.657891835,-3.226896663,-1.894586911,-3.136134272,0.098809342,-3.368355238,0.340399372,4.061662546,2.724281102,6.043862161,-2.154944378,0.039296735,-2.853994733,-1.370909259,-3.131537248,3.359311883,3.21998943,7.462506241,3.19394269,-2.801324674,-1.800325233,-2.153575562,-1.238792294,-1.995658016,-2.730457655,-0.414756793,-0.147979661,-1.364819767,-1.379938993,-1.545327825,-2.657724434,-3.00375099,-0.392844119,3.453293892,3.549795207,-3.108719106,0.381273704,-2.145866844,5.388607552,-0.890827558,-0.917641633,-0.986034707,-1.836851288,-1.69063877,-0.049040726,-1.577722428,-2.920577959,-3.263262185,0.886221838,-1.852136774,1.857507714,2.985553538,2.028620021,2.48341623,2.024819477,2.946493066,0.304987836,1.67689187
PRISM|8982,6.650705711,1.861861735,-4.174660376,-1.709964224,-4.0332018,6.488480872,-3.287093611,-1.993884616,2.310925019,0.713176567,-4.641639273,-1.99633799,3.105458993,0.795582421,1.489759299,6.369208646,-5.57364472,-5.062819096,-5.111642903,-3.415374702,5.72286845,-0.702247574,3.315088543,4.883077396,5.347853962,7.208599788,6.546224134,4.873319696,-1.523173569,3.285479169,3.203962312,4.78326639,-3.426822383,4.437777218,4.925537014,2.841228036,4.181764355,6.045694777,2.638266299,-3.269193439,-0.533435652,-4.726346859,7.614034493,-0.204976588,-2.125960965,0.230027661,-3.543900498,-4.530780574,-4.775170666,-2.597099667,-2.938289269,-2.140751348,-1.700621204,-0.238310597,-1.246461779,2.040263406,1.088428841,2.189169892,-1.749247404,-2.739461602,2.926039883,0.953027805,-2.498969281,-2.478642045,1.138361412,-2.903324156,3.746605124,-3.76534275,3.287039517,3.241193475,-2.531981714,-2.302858199,-3.581214555,4.280413028,2.753983172,-2.610206951,-3.329500708,-2.72173181,3.334436624,-3.161920211,3.781438578,4.447310224,-3.021901459,-3.385592769,2.103442308,4.087193182,-4.0332018,-2.700892048,-3.942439409,-0.707495796,-4.174660376,0.898394812,3.253574535,1.917975964,0.829488618,-2.961249516,1.434000465,1.280898187,3.244922474,-3.937842386,2.553006745,2.411901418,-2.7347936,2.385854678,-1.052305765,0.603117261,-2.959880699,1.271892805,3.566717601,-3.536762792,-1.221061931,-0.954284799,2.935432564,-2.186244131,-2.351632963,-3.464029571,-3.810056127,-1.199149257,2.645205881,2.743490069,-3.915024244,-0.425031434,-2.952171982,-2.987186709,-1.697132696,-1.723946771,-1.792339845,-2.643156425,-2.496943908,3.350614515,-2.384027566,-3.726883097,-4.069567323,5.016625453,-2.658441912,1.051202576,-1.880185539,1.222314884,1.675328219,1.218514339,2.138405054,-0.501317302,0.870586732
PRISM|8998,-0.296024239,2.237093402,-3.800088248,-1.335392096,-3.658629673,-3.256864322,4.822985169,-1.619312489,5.228450277,1.087748695,-4.267067146,-1.621765862,5.919196641,1.170154549,-3.60966474,-3.428964853,8.166729655,-4.688246968,7.682768497,-3.040802575,-1.998745573,-0.327675446,3.69032021,-1.222371139,-4.156208446,-2.869642802,1.386953381,3.391056966,-1.148601442,6.549262618,0.327230126,0.824437127,-3.052250255,-2.492637563,-0.790363767,-2.66875308,-4.50427151,3.134101302,3.013497966,-2.894621311,-0.158863524,-4.351774732,-2.177984313,0.169595539,-1.751388837,-2.26557401,-3.169328371,-4.156208446,-4.400598538,-2.22252754,-2.563717142,-1.766179221,-1.326049076,0.13626153,4.174352829,-1.876871304,1.463000968,-1.945927073,-1.374675276,-2.364889474,-1.764427673,3.266554412,-2.124397153,5.380543467,4.432237129,-2.528752028,-2.750183409,3.383939234,3.661611645,3.616425143,6.268737099,3.137456348,-3.206642427,5.174231913,-3.503955212,-2.235634823,-2.95492858,-2.347159682,-1.892108445,2.871497895,1.088929332,4.821882352,1.633623539,-3.011020641,1.278938021,4.239649952,-3.658629673,4.421863173,-3.567867282,-0.332923668,1.569231743,-2.513495247,3.628806202,2.292548092,1.204060745,3.667566449,-0.392436275,-3.285727743,-1.802642269,-3.563270258,2.927578872,2.787133086,3.505820694,2.761086346,0.924949245,-2.232058243,-2.585308572,2.421213452,2.62003148,-3.162190665,-0.846489803,-0.579712671,3.227385295,3.56857352,1.392528178,-3.089457444,-3.435484,-0.82457713,3.020437548,3.118062197,-3.540452116,-0.050459306,3.512231333,-2.612614582,-1.322560569,-1.349374643,-1.417767718,8.163257637,3.022299508,-0.480773736,-2.009455439,-3.35231097,-3.694995195,-1.641448833,-2.283869784,1.425774704,-4.317391866,1.596887011,2.050559886,1.593086466,2.513636721,-0.126745175,1.24515886
PRISM|9010,-0.154920081,2.376524281,-3.65898409,-1.194287938,-3.517525515,-3.115760164,-2.771417325,-1.478208331,-0.266227257,1.228852853,-4.125962988,-1.480661704,3.62012154,1.311258707,4.844055897,-3.287860694,-5.057968434,-4.54714281,5.551651767,6.824181924,-1.857641415,-0.186571288,3.829751089,-1.081266981,-4.015104288,-2.728538644,6.875300715,3.532161124,-1.007497283,-1.789507183,0.468334284,0.965541285,-2.911146097,6.910124911,-0.649259609,-2.527648921,-4.363167352,5.961662356,7.616632348,-2.753517153,-0.017759366,-4.210670574,-2.036880155,0.310699697,2.561251295,-2.124469852,-3.028224213,-4.015104288,2.775694937,-2.081423382,-2.422612984,-1.625075063,-1.184944918,0.277365688,-1.120588507,1.523320242,1.604105126,-1.804822915,-1.233571118,-2.223785316,0.520512083,2.655773694,-1.983292995,-1.96296576,0.046054103,-2.38764787,-2.609079251,0.081145423,3.802715803,3.755856022,0.674662762,-1.787181913,7.892648734,2.81304684,4.831261493,-2.094530665,-2.813824422,-2.206055524,-1.751004287,-2.646243926,1.23003349,7.487440822,-2.506225173,2.582204443,-1.985896824,0.674662762,-3.517525515,-2.185215763,-3.426763124,-0.19181951,-3.65898409,-2.372391089,3.768237081,5.222607305,1.345164904,4.108752368,2.477472068,4.722991087,7.685384264,6.854252101,3.068683031,2.926563965,-2.219117314,2.900517224,1.494372666,-2.090954085,-2.444204414,-1.529421146,-0.386561994,-3.021086507,-0.705385645,-0.438608513,3.196192126,1.922424584,-1.835956677,-2.948353286,-3.294379842,-0.683472971,3.159868427,3.259166355,-3.399347958,0.090644852,-2.436495696,-2.471510423,-1.18145641,5.505968844,-1.276663559,-2.12748014,-1.981267622,-0.339669578,-1.86835128,-3.211206812,-3.553891037,-1.500344675,-2.142765626,1.566878862,-4.176287708,1.737991169,2.189990765,1.734190625,2.6530676,0.014358984,1.386263018
PRISM|9018,0.578603512,3.106551336,-2.925460497,-0.460764345,-2.784001921,-2.382236571,-2.037893732,-0.744684737,0.467296336,1.962376446,-3.392439394,-0.747138111,4.350148594,2.0447823,-2.735036988,-2.554337101,-4.324444841,-3.813619217,-3.862443024,-2.166174823,-1.124117821,0.546952305,4.559778144,-0.347743388,-3.281580695,-1.995015051,2.261581133,4.265684717,-0.27397369,-1.05598359,1.201857877,1.699064878,-2.177622504,-1.618009812,0.084263984,-1.794125328,-3.629643758,4.003559236,3.8829559,7.656712177,0.715764227,-3.47714698,-1.303356562,1.044223291,-0.876761086,-1.390946259,-2.294700619,-3.281580695,-3.525970787,-1.347899788,-1.68908939,-0.891551469,-0.451421325,1.010889282,-0.387064914,-1.002243553,2.33762872,-1.071299322,-0.500047525,-1.490261723,-0.889799922,-1.855365122,-1.249769402,-1.229442166,-2.101950955,-1.654124277,-1.875555658,-2.516142871,4.536239396,4.485883076,-1.282781835,-1.05365832,-2.332014676,-0.803677593,7.910795337,-1.361007072,-2.080300829,-1.472531931,-1.017480694,-1.912720332,8.214271853,5.696510103,-1.77270158,-2.13639289,-1.252373231,-0.214997094,-2.784001921,-1.451692169,-2.69323953,8.093258304,-2.925460497,-1.638867495,4.498264136,3.167175843,2.078688497,-1.712049637,0.482191477,-2.411099991,-0.928014518,9.677929871,3.802206624,3.656591019,-1.485593721,3.630544279,-2.358429933,-1.357430492,-1.71068082,-0.795897552,-1.552763275,-2.287562913,0.028137948,0.29491508,-0.921925026,-0.937044252,-1.102433084,-2.214829692,-2.560856248,0.050050622,3.889895482,3.992689948,-2.665824365,0.824168445,5.926961464,-1.73798683,-0.447932817,-0.474746892,-0.543139966,-1.393956546,-1.247744029,0.393854015,-1.134827687,-2.477683218,-2.820367444,-0.766821082,4.632660175,2.300402455,6.66055454,2.471514763,2.92001782,2.467714218,3.383094655,0.747882577,2.119786611
PRISM|9030,-0.300300042,2.236460224,-3.804364051,1.873156792,-3.662905476,-3.261140125,-1.82483594,-1.623588291,4.861306306,1.083472892,-4.271342949,-1.626041665,3.480057482,1.165878746,-3.613940543,-3.433240655,-5.203348395,-4.692522771,4.737846846,-3.045078377,7.602340811,-0.331951249,3.689687032,5.309471161,-4.160484249,-2.873918605,1.382677579,3.386781163,-1.152877244,7.116816412,0.322954323,0.820161324,8.51749701,-2.496913366,-0.79463957,-2.673028882,-4.508547312,3.133468123,3.012864787,-2.898897114,-0.163139327,-4.356050534,-1.797056375,0.165319737,2.618974545,-2.269849813,-3.173604173,3.816171716,3.411081463,-2.226803343,-2.567992945,-1.770455024,-1.330324879,0.131985728,-1.265968468,-1.342583688,1.458725166,-1.950202876,0.156651084,-2.369165277,-1.768703476,4.621867076,-2.128672956,4.037433874,2.290185396,1.123302637,-2.754459212,-3.395046425,3.657335842,3.615791964,3.961240229,0.039353368,-3.21091823,5.743943376,-3.508231015,-2.239910626,2.286730366,-2.351435485,-1.896384248,2.156818231,1.08465353,4.817606549,-0.322324714,-3.015296444,-2.131276785,-1.093900648,-3.662905476,-2.330595724,-0.606876893,0.855606606,-3.804364051,0.342203661,3.628173023,5.046036174,1.199784943,-2.590953191,-0.396712078,-3.290003546,-1.806918072,-3.567546061,2.92330307,2.786499907,4.911194955,2.760453167,-3.237333487,3.613671936,-2.589584375,-1.674801107,-0.306772301,-3.166466468,-0.850765606,-0.583988474,4.092011297,-1.815947806,-0.25270508,5.891468005,6.720794134,-0.828852932,3.019804369,3.113786394,-3.544727919,6.350989106,-2.581875657,-2.616890384,-1.326836371,-1.353650446,-1.42204352,6.341040162,-2.126647583,-0.485049539,-2.013731241,-3.356586772,-3.699270998,-1.645724636,-2.288145587,1.421498901,-4.321667668,1.592611208,2.049926707,1.588810664,2.513003543,-0.131020977,1.240883057
PRISM|9033,6.882806496,6.819855343,-3.404050647,-0.939354495,-3.262592072,-2.860826722,1.329092402,-1.223274888,-0.011293814,1.483786295,-3.871029545,-1.225728261,3.872680927,1.566192149,2.686012154,1.837810543,-0.026111372,-4.292209368,-4.341033174,-2.644764974,-1.602707972,0.068362154,4.082310476,3.139105312,-3.760170845,-2.473605201,1.782990982,6.742944665,-0.752563841,6.080866062,5.292708657,6.229325252,9.29206156,-2.096599962,-0.394326166,2.136507676,3.481466413,3.526091568,3.405488232,5.348978053,0.237174076,-3.955737131,1.334341758,0.56563314,-1.355351237,-1.869536409,-2.77329077,-3.760170845,-4.004560938,-1.826489939,-2.167679541,-1.37014162,-0.930011475,0.532299131,-0.865655064,-1.480833704,1.859038569,-1.549889472,-0.978637675,-1.968851873,-1.368390072,-2.333955273,-1.728359553,-1.708032317,-2.580541106,-2.132714428,-2.354145809,-2.994733021,4.057649246,4.008415409,-1.761371986,-1.53224847,-2.810604827,-1.282267743,-3.107917611,-1.839597223,-2.55889098,-1.951122081,-1.496070844,-2.391310483,5.0202062,5.217919952,-2.251291731,-2.614983041,-1.730963382,-0.693587244,-3.262592072,-1.93028232,-3.171829681,0.063113933,-3.404050647,-2.117457646,4.020796468,2.688585692,1.600098346,-2.190639787,3.90491362,2.296676428,-1.406604669,-3.167232657,3.323616473,6.996847655,-1.964183872,3.153076611,-2.837020083,0.667035809,-2.189270971,-1.274487703,-0.483944466,6.933248377,-0.450452203,-0.183675071,0.451516182,3.37508601,-1.581023234,6.463837653,-3.039446399,-0.428539529,3.412427814,3.514099797,-3.144414516,3.548295886,-2.181562253,-2.216576981,-0.926522968,-0.953337042,-1.021730117,-1.872546697,-1.726334179,-0.084736135,-1.613417838,-2.956273369,-3.298957595,-1.245411233,-1.887832184,1.821812305,-3.921354265,1.992924612,2.442550152,1.989124067,2.905626987,0.269292426,1.64119646
PRISM|9074,-0.465747185,2.076800276,-3.969811194,-1.505115042,5.12906424,-3.426587268,-3.082244429,-1.789035434,7.099022118,0.918025749,-4.436790092,-1.791488808,3.320397535,1.000431603,-3.779387686,-3.598687798,-5.368795538,-4.857969914,-4.906793721,-3.21052552,-2.168468518,-0.497398392,3.530027085,-1.392094085,-4.325931392,-3.039365748,1.217230436,3.22133402,-1.318324387,-2.100334287,0.15750718,0.654714181,-3.221973201,-2.662360509,-0.960086713,-2.838476025,-4.673994455,2.973808176,2.85320484,-3.064344257,0.669233757,-4.521497677,2.26664108,-0.000127406,2.399879111,3.507066212,7.697742369,-4.325931392,4.529687266,-2.392250486,5.120845928,6.190872816,5.911845553,-0.033461415,-0.142306774,4.012985564,1.293278023,-2.115650019,0.445174594,-2.53461242,-1.934150619,-2.899715819,-2.294120099,3.096102303,3.304186098,5.456832266,-2.919906355,5.105844482,3.491888699,3.456132017,2.830218733,2.382982213,-3.376365373,8.153142984,-3.673678158,-1.049028055,1.562441318,-2.516882628,-2.061831391,5.136648528,0.919206387,4.652159406,0.222984786,-3.180743587,1.216836598,-1.259347791,2.339619248,4.805341908,-1.506861148,-0.502646614,-3.969811194,5.099607388,3.468513076,6.29186926,1.0343378,-2.756400334,1.298777508,-3.455450689,-1.972365215,-3.732993204,2.757855927,2.62683996,-2.529944418,2.60079322,-3.40278063,-2.401781189,-2.755031518,-1.84024825,0.21436817,-3.331913611,-1.016212749,2.743015627,5.330183194,-1.981394949,0.801085888,-3.25918039,-3.605206946,-0.994300075,2.860144422,2.948339251,-3.710175062,-0.220182252,-2.7473228,-2.782337527,-1.492283514,4.672320321,4.567173926,-2.438307243,-2.292094726,-0.650496682,-2.179178384,-3.522033915,-3.864718141,-1.811171779,-2.45359273,1.256051758,2.088386824,1.427164065,1.89026676,1.423363521,2.353343595,-0.29646812,1.075435914
PRISM|9079,0.509886005,3.046938147,-2.994178004,-0.529481852,-2.852719429,-2.450954079,-2.106611239,-0.813402245,0.398578829,1.893658938,-3.461156902,-0.815855618,4.290535405,1.976064793,-2.803754496,-2.623054609,0.449216765,-3.882336724,-3.931160531,-2.234892331,7.50053797,0.478234797,4.500164955,-0.416460895,-3.350298202,-2.063732558,2.192863625,5.748119404,-0.342691198,-1.124701098,1.13314037,1.63034737,10.05122069,2.203905108,0.015546477,-1.862842836,-3.698361266,3.943946047,3.823342711,-2.088711067,0.647046719,-3.545864488,-1.37207407,0.975505783,-0.945478594,-1.459663766,-2.363418127,-3.350298202,-3.594688295,-1.416617296,-1.757806898,-0.960268977,-0.520138832,0.942171774,-0.455782421,-1.07096106,2.268911212,-1.140016829,-0.568765032,-1.55897923,-0.958517429,1.899109728,-1.31848691,-1.298159674,-0.752648557,-1.722841784,-1.944273166,-2.584860378,4.467521889,4.426269887,-1.351499343,-1.122375827,2.401885219,-0.8723951,5.386918341,-1.42972458,-2.149018336,-1.541249438,-1.086198201,-1.98143784,2.638675684,5.627792596,-1.841419088,1.761646552,1.495869315,-0.283714601,-2.852719429,-1.520409677,-2.761957038,3.65111382,-2.994178004,-1.707585003,4.438650947,4.800596585,2.009970989,-1.780767144,0.413473969,-0.899806201,-0.996732026,7.251242262,3.733489116,3.59697783,-1.554311229,3.57093109,-2.42714744,-1.426147999,-1.779398328,-0.86461506,-1.621480782,-2.356280421,-0.04057956,0.226197573,-0.990642534,0.644117104,-1.171150591,-2.2835472,-2.629573756,-0.018666886,3.830282293,3.92397244,-2.734541873,0.755450937,-1.77168961,-1.806704338,-0.516650325,-0.543464399,-0.611857474,-1.462674054,3.511512802,0.325136508,-1.203545195,-2.546400726,-2.889084951,-0.835538589,-1.47795954,2.231684948,-3.511481622,2.402797255,2.860404631,2.39899671,3.323481466,0.679165069,2.051069104
